TIME (s),East Distance (m),Distance Above Sea Level (m),North Distance (m),Velocity East (m/s),Velocity Up (m/s),Velocity North (m/s),Spin Rate (rpm),Air Density (kg/m^3),Air Temperature (K)
1.344000,0.000000,4.763785,656.851501,0.000000,-3.724701,325.385351,252802.264420,1.221256,288.119035
1.345000,0.000000,4.760056,657.176844,0.000000,-3.733352,325.284502,252794.039238,1.221256,288.119060
1.346000,0.000000,4.756319,657.502086,0.000000,-3.742003,325.183820,252785.816869,1.221256,288.119084
1.347000,0.000000,4.752574,657.827228,0.000000,-3.750652,325.083304,252777.597308,1.221256,288.119108
1.348000,0.000000,4.748820,658.152270,0.000000,-3.759300,324.982953,252769.380551,1.221256,288.119133
1.349000,0.000000,4.745057,658.477211,0.000000,-3.767946,324.882768,252761.166593,1.221256,288.119157
1.350000,0.000000,4.741285,658.802052,0.000000,-3.776592,324.782747,252752.955430,1.221256,288.119182
1.351000,0.000000,4.737505,659.126793,0.000000,-3.785237,324.682891,252744.747057,1.221256,288.119206
1.352000,0.000000,4.733716,659.451435,0.000000,-3.793880,324.583198,252736.541469,1.221255,288.119231
1.353000,0.000000,4.729919,659.775976,0.000000,-3.802523,324.483669,252728.338664,1.221255,288.119256
1.354000,0.000000,4.726113,660.100419,0.000000,-3.811164,324.384304,252720.138635,1.221255,288.119280
1.355000,0.000000,4.722298,660.424762,0.000000,-3.819804,324.285100,252711.941379,1.221255,288.119305
1.356000,0.000000,4.718474,660.749005,0.000000,-3.828443,324.186060,252703.746891,1.221255,288.119330
1.357000,0.000000,4.714642,661.073150,0.000000,-3.837081,324.087180,252695.555168,1.221255,288.119355
1.358000,0.000000,4.710802,661.397196,0.000000,-3.845718,323.988463,252687.366204,1.221255,288.119380
1.359000,0.000000,4.706952,661.721144,0.000000,-3.854354,323.889906,252679.179995,1.221255,288.119405
1.360000,0.000000,4.703094,662.044993,0.000000,-3.862989,323.791510,252670.996538,1.221254,288.119430
1.361000,0.000000,4.699228,662.368743,0.000000,-3.871623,323.693275,252662.815827,1.221254,288.119455
1.362000,0.000000,4.695353,662.692396,0.000000,-3.880256,323.595199,252654.637858,1.221254,288.119480
1.363000,0.000000,4.691469,663.015950,0.000000,-3.888887,323.497282,252646.462628,1.221254,288.119505
1.364000,0.000000,4.687576,663.339406,0.000000,-3.897518,323.399525,252638.290131,1.221254,288.119531
1.365000,0.000000,4.683675,663.662765,0.000000,-3.906147,323.301926,252630.120364,1.221254,288.119556
1.366000,0.000000,4.679765,663.986027,0.000000,-3.914776,323.204485,252621.953322,1.221254,288.119582
1.367000,0.000000,4.675847,664.309191,0.000000,-3.923403,323.107202,252613.789001,1.221253,288.119607
1.368000,0.000000,4.671920,664.632257,0.000000,-3.932030,323.010073,252605.627397,1.221253,288.119633
1.369000,0.000000,4.667984,664.955227,0.000000,-3.940655,322.913097,252597.468506,1.221253,288.119658
1.370000,0.000000,4.664040,665.278100,0.000000,-3.949279,322.816274,252589.312323,1.221253,288.119684
1.371000,0.000000,4.660087,665.600876,0.000000,-3.957902,322.719603,252581.158845,1.221253,288.119709
1.372000,0.000000,4.656126,665.923555,0.000000,-3.966524,322.623085,252573.008067,1.221253,288.119735
1.373000,0.000000,4.652156,666.246138,0.000000,-3.975145,322.526718,252564.859986,1.221253,288.119761
1.374000,0.000000,4.648177,666.568625,0.000000,-3.983765,322.430503,252556.714597,1.221253,288.119787
1.375000,0.000000,4.644190,666.891015,0.000000,-3.992384,322.334439,252548.571896,1.221252,288.119813
1.376000,0.000000,4.640194,667.213310,0.000000,-4.001002,322.238525,252540.431879,1.221252,288.119839
1.377000,0.000000,4.636189,667.535508,0.000000,-4.009619,322.142762,252532.294542,1.221252,288.119865
1.378000,0.000000,4.632176,667.857611,0.000000,-4.018234,322.047149,252524.159881,1.221252,288.119891
1.379000,0.000000,4.628154,668.179618,0.000000,-4.026849,321.951685,252516.027892,1.221252,288.119917
1.380000,0.000000,4.624124,668.501530,0.000000,-4.035463,321.856371,252507.898570,1.221252,288.119943
1.381000,0.000000,4.620084,668.823347,0.000000,-4.044075,321.761205,252499.771913,1.221252,288.119969
1.382000,0.000000,4.616037,669.145069,0.000000,-4.052687,321.666188,252491.647916,1.221251,288.119996
1.383000,0.000000,4.611981,669.466695,0.000000,-4.061297,321.571319,252483.526575,1.221251,288.120022
1.384000,0.000000,4.607916,669.788227,0.000000,-4.069907,321.476598,252475.407885,1.221251,288.120049
1.385000,0.000000,4.603842,670.109664,0.000000,-4.078515,321.382025,252467.291844,1.221251,288.120075
1.386000,0.000000,4.599760,670.431007,0.000000,-4.087123,321.287598,252459.178447,1.221251,288.120102
1.387000,0.000000,4.595669,670.752255,0.000000,-4.095729,321.193319,252451.067689,1.221251,288.120128
1.388000,0.000000,4.591570,671.073410,0.000000,-4.104335,321.099185,252442.959568,1.221251,288.120155
1.389000,0.000000,4.587462,671.394470,0.000000,-4.112939,321.005198,252434.854079,1.221251,288.120181
1.390000,0.000000,4.583346,671.715436,0.000000,-4.121543,320.911356,252426.751218,1.221250,288.120208
1.391000,0.000000,4.579220,672.036308,0.000000,-4.130145,320.817660,252418.650982,1.221250,288.120235
1.392000,0.000000,4.575087,672.357087,0.000000,-4.138747,320.724109,252410.553366,1.221250,288.120262
1.393000,0.000000,4.570944,672.677772,0.000000,-4.147347,320.630702,252402.458366,1.221250,288.120289
1.394000,0.000000,4.566793,672.998364,0.000000,-4.155946,320.537440,252394.365979,1.221250,288.120316
1.395000,0.000000,4.562634,673.318862,0.000000,-4.164545,320.444321,252386.276201,1.221250,288.120343
1.396000,0.000000,4.558466,673.639268,0.000000,-4.173142,320.351347,252378.189028,1.221250,288.120370
1.397000,0.000000,4.554289,673.959580,0.000000,-4.181739,320.258515,252370.104456,1.221249,288.120397
1.398000,0.000000,4.550104,674.279800,0.000000,-4.190335,320.165826,252362.022481,1.221249,288.120424
1.399000,0.000000,4.545910,674.599928,0.000000,-4.198929,320.073280,252353.943099,1.221249,288.120452
1.400000,0.000000,4.541707,674.919962,0.000000,-4.207523,319.980877,252345.866307,1.221249,288.120479
1.401000,0.000000,4.537496,675.239905,0.000000,-4.216115,319.888615,252337.792100,1.221249,288.120506
1.402000,0.000000,4.533277,675.559755,0.000000,-4.224707,319.796495,252329.720476,1.221249,288.120534
1.403000,0.000000,4.529048,675.879513,0.000000,-4.233298,319.704516,252321.651429,1.221249,288.120561
1.404000,0.000000,4.524811,676.199179,0.000000,-4.241888,319.612678,252313.584956,1.221248,288.120589
1.405000,0.000000,4.520566,676.518754,0.000000,-4.250476,319.520980,252305.521054,1.221248,288.120616
1.406000,0.000000,4.516312,676.838237,0.000000,-4.259064,319.429423,252297.459719,1.221248,288.120644
1.407000,0.000000,4.512049,677.157628,0.000000,-4.267651,319.338006,252289.400947,1.221248,288.120672
1.408000,0.000000,4.507778,677.476928,0.000000,-4.276237,319.246728,252281.344734,1.221248,288.120699
1.409000,0.000000,4.503498,677.796137,0.000000,-4.284822,319.155590,252273.291076,1.221248,288.120727
1.410000,0.000000,4.499210,678.115254,0.000000,-4.293406,319.064590,252265.239969,1.221248,288.120755
1.411000,0.000000,4.494913,678.434281,0.000000,-4.301990,318.973729,252257.191411,1.221247,288.120783
1.412000,0.000000,4.490607,678.753217,0.000000,-4.310572,318.883007,252249.145397,1.221247,288.120811
1.413000,0.000000,4.486293,679.072062,0.000000,-4.319153,318.792422,252241.101923,1.221247,288.120839
1.414000,0.000000,4.481970,679.390817,0.000000,-4.327734,318.701975,252233.060986,1.221247,288.120867
1.415000,0.000000,4.477639,679.709481,0.000000,-4.336313,318.611666,252225.022583,1.221247,288.120895
1.416000,0.000000,4.473299,680.028056,0.000000,-4.344892,318.521493,252216.986708,1.221247,288.120924
1.417000,0.000000,4.468951,680.346539,0.000000,-4.353469,318.431457,252208.953359,1.221247,288.120952
1.418000,0.000000,4.464594,680.664933,0.000000,-4.362046,318.341557,252200.922532,1.221246,288.120980
1.419000,0.000000,4.460228,680.983238,0.000000,-4.370622,318.251794,252192.894224,1.221246,288.121009
1.420000,0.000000,4.455854,681.301452,0.000000,-4.379197,318.162166,252184.868430,1.221246,288.121037
1.421000,0.000000,4.451471,681.619577,0.000000,-4.387771,318.072674,252176.845147,1.221246,288.121065
1.422000,0.000000,4.447080,681.937612,0.000000,-4.396344,317.983316,252168.824372,1.221246,288.121094
1.423000,0.000000,4.442680,682.255559,0.000000,-4.404916,317.894094,252160.806100,1.221246,288.121123
1.424000,0.000000,4.438271,682.573415,0.000000,-4.413488,317.805006,252152.790328,1.221246,288.121151
1.425000,0.000000,4.433854,682.891183,0.000000,-4.422058,317.716052,252144.777053,1.221245,288.121180
1.426000,0.000000,4.429429,683.208862,0.000000,-4.430628,317.627232,252136.766271,1.221245,288.121209
1.427000,0.000000,4.424994,683.526453,0.000000,-4.439197,317.538545,252128.757978,1.221245,288.121238
1.428000,0.000000,4.420552,683.843954,0.000000,-4.447765,317.449992,252120.752171,1.221245,288.121266
1.429000,0.000000,4.416100,684.161368,0.000000,-4.456332,317.361571,252112.748846,1.221245,288.121295
1.430000,0.000000,4.411640,684.478692,0.000000,-4.464898,317.273284,252104.747999,1.221245,288.121324
1.431000,0.000000,4.407172,684.795929,0.000000,-4.473463,317.185128,252096.749628,1.221245,288.121353
1.432000,0.000000,4.402695,685.113077,0.000000,-4.482028,317.097105,252088.753728,1.221244,288.121382
1.433000,0.000000,4.398209,685.430138,0.000000,-4.490591,317.009213,252080.760295,1.221244,288.121412
1.434000,0.000000,4.393715,685.747110,0.000000,-4.499154,316.921452,252072.769328,1.221244,288.121441
1.435000,0.000000,4.389212,686.063995,0.000000,-4.507716,316.833823,252064.780820,1.221244,288.121470
1.436000,0.000000,4.384701,686.380793,0.000000,-4.516277,316.746325,252056.794771,1.221244,288.121499
1.437000,0.000000,4.380181,686.697503,0.000000,-4.524837,316.658957,252048.811174,1.221244,288.121529
1.438000,0.000000,4.375653,687.014125,0.000000,-4.533396,316.571719,252040.830028,1.221243,288.121558
1.439000,0.000000,4.371116,687.330661,0.000000,-4.541955,316.484611,252032.851329,1.221243,288.121588
1.440000,0.000000,4.366570,687.647109,0.000000,-4.550512,316.397633,252024.875073,1.221243,288.121617
1.441000,0.000000,4.362016,687.963470,0.000000,-4.559069,316.310784,252016.901257,1.221243,288.121647
1.442000,0.000000,4.357454,688.279745,0.000000,-4.567625,316.224064,252008.929877,1.221243,288.121677
1.443000,0.000000,4.352883,688.595933,0.000000,-4.576180,316.137473,252000.960930,1.221243,288.121706
1.444000,0.000000,4.348303,688.912034,0.000000,-4.584734,316.051010,251992.994413,1.221243,288.121736
1.445000,0.000000,4.343714,689.228050,0.000000,-4.593288,315.964675,251985.030321,1.221242,288.121766
1.446000,0.000000,4.339118,689.543978,0.000000,-4.601841,315.878468,251977.068651,1.221242,288.121796
1.447000,0.000000,4.334512,689.859821,0.000000,-4.610392,315.792389,251969.109401,1.221242,288.121826
1.448000,0.000000,4.329898,690.175577,0.000000,-4.618943,315.706437,251961.152566,1.221242,288.121856
1.449000,0.000000,4.325276,690.491248,0.000000,-4.627494,315.620612,251953.198143,1.221242,288.121886
1.450000,0.000000,4.320645,690.806833,0.000000,-4.636043,315.534913,251945.246130,1.221242,288.121916
1.451000,0.000000,4.316005,691.122332,0.000000,-4.644592,315.449341,251937.296521,1.221241,288.121946
1.452000,0.000000,4.311357,691.437746,0.000000,-4.653139,315.363895,251929.349314,1.221241,288.121976
1.453000,0.000000,4.306700,691.753074,0.000000,-4.661686,315.278575,251921.404506,1.221241,288.122006
1.454000,0.000000,4.302035,692.068317,0.000000,-4.670233,315.193381,251913.462093,1.221241,288.122037
1.455000,0.000000,4.297361,692.383475,0.000000,-4.678778,315.108312,251905.522072,1.221241,288.122067
1.456000,0.000000,4.292679,692.698548,0.000000,-4.687323,315.023367,251897.584439,1.221241,288.122098
1.457000,0.000000,4.287988,693.013536,0.000000,-4.695867,314.938548,251889.649191,1.221241,288.122128
1.458000,0.000000,4.283289,693.328440,0.000000,-4.704410,314.853853,251881.716325,1.221240,288.122159
1.459000,0.000000,4.278581,693.643258,0.000000,-4.712952,314.769282,251873.785838,1.221240,288.122189
1.460000,0.000000,4.273864,693.957992,0.000000,-4.721493,314.684834,251865.857725,1.221240,288.122220
1.461000,0.000000,4.269139,694.272642,0.000000,-4.730034,314.600510,251857.931984,1.221240,288.122251
1.462000,0.000000,4.264405,694.587207,0.000000,-4.738574,314.516302,251850.008611,1.221240,288.122281
1.463000,0.000000,4.259663,694.901689,0.000000,-4.747113,314.432211,251842.087604,1.221240,288.122312
1.464000,0.000000,4.254913,695.216086,0.000000,-4.755651,314.348235,251834.168958,1.221239,288.122343
1.465000,0.000000,4.250153,695.530399,0.000000,-4.764188,314.264375,251826.252672,1.221239,288.122374
1.466000,0.000000,4.245386,695.844629,0.000000,-4.772725,314.180630,251818.338742,1.221239,288.122405
1.467000,0.000000,4.240609,696.158774,0.000000,-4.781260,314.097001,251810.427164,1.221239,288.122436
1.468000,0.000000,4.235825,696.472837,0.000000,-4.789795,314.013486,251802.517937,1.221239,288.122467
1.469000,0.000000,4.231031,696.786815,0.000000,-4.798329,313.930086,251794.611055,1.221239,288.122498
1.470000,0.000000,4.226229,697.100711,0.000000,-4.806861,313.846801,251786.706517,1.221238,288.122530
1.471000,0.000000,4.221419,697.414523,0.000000,-4.815394,313.763629,251778.804320,1.221238,288.122561
1.472000,0.000000,4.216600,697.728252,0.000000,-4.823925,313.680572,251770.904460,1.221238,288.122592
1.473000,0.000000,4.211773,698.041898,0.000000,-4.832455,313.597628,251763.006934,1.221238,288.122623
1.474000,0.000000,4.206937,698.355461,0.000000,-4.840985,313.514798,251755.111739,1.221238,288.122655
1.475000,0.000000,4.202092,698.668941,0.000000,-4.849513,313.432081,251747.218872,1.221238,288.122686
1.476000,0.000000,4.197239,698.982339,0.000000,-4.858041,313.349476,251739.328331,1.221238,288.122718
1.477000,0.000000,4.192377,699.295654,0.000000,-4.866568,313.266985,251731.440111,1.221237,288.122750
1.478000,0.000000,4.187507,699.608887,0.000000,-4.875094,313.184606,251723.554210,1.221237,288.122781
1.479000,0.000000,4.182629,699.922037,0.000000,-4.883620,313.102339,251715.670625,1.221237,288.122813
1.480000,0.000000,4.177741,700.235105,0.000000,-4.892144,313.020184,251707.789353,1.221237,288.122845
1.481000,0.000000,4.172846,700.548091,0.000000,-4.900668,312.938141,251699.910391,1.221237,288.122877
1.482000,0.000000,4.167941,700.860995,0.000000,-4.909191,312.856210,251692.033736,1.221237,288.122908
1.483000,0.000000,4.163029,701.173817,0.000000,-4.917713,312.774390,251684.159384,1.221236,288.122940
1.484000,0.000000,4.158107,701.486558,0.000000,-4.926234,312.692681,251676.287333,1.221236,288.122972
1.485000,0.000000,4.153178,701.799216,0.000000,-4.934754,312.611083,251668.417580,1.221236,288.123004
1.486000,0.000000,4.148239,702.111793,0.000000,-4.943274,312.529595,251660.550122,1.221236,288.123036
1.487000,0.000000,4.143293,702.424289,0.000000,-4.951793,312.448218,251652.684955,1.221236,288.123069
1.488000,0.000000,4.138337,702.736703,0.000000,-4.960311,312.366951,251644.822078,1.221236,288.123101
1.489000,0.000000,4.133373,703.049036,0.000000,-4.968828,312.285793,251636.961486,1.221235,288.123133
1.490000,0.000000,4.128401,703.361289,0.000000,-4.977344,312.204746,251629.103177,1.221235,288.123165
1.491000,0.000000,4.123420,703.673460,0.000000,-4.985860,312.123808,251621.247148,1.221235,288.123198
1.492000,0.000000,4.118431,703.985550,0.000000,-4.994375,312.042979,251613.393396,1.221235,288.123230
1.493000,0.000000,4.113433,704.297559,0.000000,-5.002889,311.962259,251605.541919,1.221235,288.123263
1.494000,0.000000,4.108426,704.609488,0.000000,-5.011402,311.881648,251597.692712,1.221235,288.123295
1.495000,0.000000,4.103411,704.921336,0.000000,-5.019914,311.801145,251589.845773,1.221234,288.123328
1.496000,0.000000,4.098388,705.233103,0.000000,-5.028426,311.720751,251582.001099,1.221234,288.123360
1.497000,0.000000,4.093356,705.544791,0.000000,-5.036937,311.640464,251574.158688,1.221234,288.123393
1.498000,0.000000,4.088315,705.856398,0.000000,-5.045447,311.560286,251566.318536,1.221234,288.123426
1.499000,0.000000,4.083266,706.167925,0.000000,-5.053956,311.480215,251558.480641,1.221234,288.123459
1.500000,0.000000,4.078209,706.479372,0.000000,-5.062465,311.400252,251550.644999,1.221234,288.123492
1.501000,0.000000,4.073143,706.790739,0.000000,-5.070972,311.320396,251542.811608,1.221233,288.123525
1.502000,0.000000,4.068068,707.102026,0.000000,-5.079479,311.240647,251534.980464,1.221233,288.123558
1.503000,0.000000,4.062985,707.413233,0.000000,-5.087986,311.161004,251527.151565,1.221233,288.123591
1.504000,0.000000,4.057894,707.724361,0.000000,-5.096491,311.081468,251519.324909,1.221233,288.123624
1.505000,0.000000,4.052794,708.035409,0.000000,-5.104996,311.002039,251511.500491,1.221233,288.123657
1.506000,0.000000,4.047685,708.346378,0.000000,-5.113499,310.922715,251503.678309,1.221233,288.123690
1.507000,0.000000,4.042568,708.657268,0.000000,-5.122003,310.843497,251495.858361,1.221232,288.123723
1.508000,0.000000,4.037443,708.968079,0.000000,-5.130505,310.764385,251488.040644,1.221232,288.123757
1.509000,0.000000,4.032309,709.278810,0.000000,-5.139007,310.685379,251480.225154,1.221232,288.123790
1.510000,0.000000,4.027166,709.589463,0.000000,-5.147507,310.606477,251472.411889,1.221232,288.123823
1.511000,0.000000,4.022015,709.900036,0.000000,-5.156008,310.527681,251464.600845,1.221232,288.123857
1.512000,0.000000,4.016856,710.210531,0.000000,-5.164507,310.448989,251456.792021,1.221231,288.123890
1.513000,0.000000,4.011687,710.520947,0.000000,-5.173006,310.370402,251448.985413,1.221231,288.123924
1.514000,0.000000,4.006511,710.831285,0.000000,-5.181503,310.291919,251441.181019,1.221231,288.123958
1.515000,0.000000,4.001326,711.141544,0.000000,-5.190001,310.213541,251433.378835,1.221231,288.123991
1.516000,0.000000,3.996132,711.451725,0.000000,-5.198497,310.135266,251425.578859,1.221231,288.124025
1.517000,0.000000,3.990930,711.761828,0.000000,-5.206993,310.057095,251417.781088,1.221231,288.124059
1.518000,0.000000,3.985720,712.071852,0.000000,-5.215488,309.979027,251409.985519,1.221230,288.124093
